repo,tool,gt_imp_july,gt_imp_now,gt_impT_july,gt_impT_now,gt_all_july,gt_all_now,gt_counts_ok,july_n_all_raw,now_gt_all_tsv_lines,july_scores,now_main,now_main_empty,now_warm_cache,emptymain_source,verdict
emvi__hide,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
emvi__hide,trivy,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
emvi__hide,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
emvi__hide,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
tealeg__xlsx,syft,10,10,11,11,19,19,yes,20,19,13/0/6/10/3/0/11/2/0,13/0/6/10/3/0/11/2/0,,,no,match
tealeg__xlsx,trivy,10,10,11,11,19,19,yes,20,19,13/0/6/10/3/0/11/2/0,13/0/6/10/3/0/11/2/0,,,no,match
tealeg__xlsx,cdxgen,10,10,11,11,19,19,yes,20,19,10/0/9/10/0/0/10/0/1,10/0/9/10/0/0/10/0/1,,,no,match
tealeg__xlsx,cyclonedx-gomod,10,10,11,11,19,19,yes,20,19,10/0/9/10/0/0/10/0/1,10/0/9/10/0/0/10/0/1,,,no,match
enetx__tg,syft,7,7,7,7,11,11,yes,12,11,8/0/3/7/1/0/7/1/0,8/0/3/7/1/0/7/1/0,,,no,match
enetx__tg,trivy,7,7,7,7,11,11,yes,12,11,7/0/4/7/0/0/7/0/0,7/0/4/7/0/0/7/0/0,,,no,match
enetx__tg,cdxgen,7,7,7,7,11,11,yes,12,11,7/0/4/7/0/0/7/0/0,7/0/4/7/0/0/7/0/0,,,no,match
enetx__tg,cyclonedx-gomod,7,7,7,7,11,11,yes,12,11,7/0/4/7/0/0/7/0/0,7/0/4/7/0/0/7/0/0,,,no,match
switchupcb__copygen,syft,6,6,6,6,16,16,yes,17,16,8/1/8/6/3/0/6/3/0,8/1/8/6/3/0/6/3/0,,,no,match
switchupcb__copygen,trivy,6,6,6,6,16,16,yes,17,16,6/1/10/6/1/0/6/1/0,6/1/10/6/1/0/6/1/0,,,no,match
switchupcb__copygen,cdxgen,6,6,6,6,16,16,yes,17,16,6/0/10/6/0/0/6/0/0,6/0/10/6/0/0/6/0/0,,,no,match
switchupcb__copygen,cyclonedx-gomod,6,6,6,6,16,16,yes,17,16,6/0/10/6/0/0/6/0/0,6/0/10/6/0/0/6/0/0,,,no,match
fastschema__fastschema,syft,150,150,150,150,369,369,yes,370,369,270/0/99/150/120/0/150/120/0,270/0/99/150/120/0/150/120/0,,,no,match
fastschema__fastschema,trivy,150,150,150,150,369,369,yes,370,369,161/0/208/150/11/0/150/11/0,161/0/208/150/11/0/150/11/0,,,no,match
fastschema__fastschema,cdxgen,150,150,150,150,369,369,yes,370,369,150/0/219/150/0/0/150/0/0,150/0/219/150/0/0/150/0/0,,,no,match
fastschema__fastschema,cyclonedx-gomod,150,150,150,150,369,369,yes,370,369,160/0/209/150/10/0/150/10/0,160/0/209/150/10/0/150/10/0,,,no,match
beatlabs__harvester,syft,20,20,24,24,112,112,yes,113,112,46/0/66/20/26/0/24/22/0,46/0/66/20/26/0/24/22/0,,,no,match
beatlabs__harvester,trivy,20,20,24,24,112,112,yes,113,112,27/0/85/20/7/0/24/3/0,27/0/85/20/7/0/24/3/0,,,no,match
beatlabs__harvester,cdxgen,20,20,24,24,112,112,yes,113,112,27/0/85/20/7/0/24/3/0,27/0/85/20/7/0/24/3/0,,,no,match
beatlabs__harvester,cyclonedx-gomod,20,20,24,24,112,112,yes,113,112,21/0/91/20/1/0/20/1/4,21/0/91/20/1/0/20/1/4,,,no,match
gopxl__beep,syft,21,21,22,22,37,37,yes,38,37,25/0/12/21/4/0/22/3/0,25/0/12/21/4/0/22/3/0,,,no,match
gopxl__beep,trivy,21,21,22,22,37,37,yes,38,37,23/0/14/21/2/0/22/1/0,23/0/14/21/2/0/22/1/0,,,no,match
gopxl__beep,cdxgen,21,21,22,22,37,37,yes,38,37,21/0/16/21/0/0/21/0/1,21/0/16/21/0/0/21/0/1,,,no,match
gopxl__beep,cyclonedx-gomod,21,21,22,22,37,37,yes,38,37,22/0/15/21/1/0/21/1/1,22/0/15/21/1/0/21/1/1,,,no,match
bsm__redislock,syft,3,3,3,3,11,11,yes,12,11,10/0/1/3/7/0/3/7/0,10/0/1/3/7/0/3/7/0,,,no,match
bsm__redislock,trivy,3,3,3,3,11,11,yes,12,11,3/0/8/3/0/0/3/0/0,3/0/8/3/0/0/3/0/0,,,no,match
bsm__redislock,cdxgen,3,3,3,3,11,11,yes,12,11,3/0/8/3/0/0/3/0/0,3/0/8/3/0/0/3/0/0,,,no,match
bsm__redislock,cyclonedx-gomod,3,3,3,3,11,11,yes,12,11,3/0/8/3/0/0/3/0/0,3/0/8/3/0/0/3/0/0,,,no,match
eduncan911__podcast,syft,1,1,5,5,7,7,yes,8,7,6/0/1/1/5/0/5/1/0,6/0/1/1/5/0/5/1/0,,,no,match
eduncan911__podcast,trivy,1,1,5,5,7,7,yes,8,7,7/0/0/1/6/0/5/2/0,7/0/0/1/6/0/5/2/0,,,no,match
eduncan911__podcast,cdxgen,1,1,5,5,7,7,yes,8,7,5/0/2/1/4/0/5/0/0,5/0/2/1/4/0/5/0/0,,,no,match
eduncan911__podcast,cyclonedx-gomod,1,1,5,5,7,7,yes,8,7,1/0/6/1/0/0/1/0/4,1/0/6/1/0/0/1/0/4,,,no,match
ceshihao__windowsupdate,syft,1,1,1,1,2,2,yes,3,2,2/3/0/1/4/0/1/4/0,2/3/0/1/4/0/1/4/0,,,no,match
ceshihao__windowsupdate,trivy,1,1,1,1,2,2,yes,3,2,2/3/0/1/4/0/1/4/0,2/3/0/1/4/0/1/4/0,,,no,match
ceshihao__windowsupdate,cdxgen,1,1,1,1,2,2,yes,3,2,1/1/1/1/1/0/1/1/0,1/1/1/1/1/0/1/1/0,,,no,match
ceshihao__windowsupdate,cyclonedx-gomod,1,1,1,1,2,2,yes,3,2,2/0/0/1/1/0/1/1/0,2/0/0/1/1/0/1/1/0,,,no,match
tomwright__dasel,syft,33,33,33,33,65,65,yes,66,65,50/0/15/33/17/0/33/17/0,50/0/15/33/17/0/33/17/0,,,no,match
tomwright__dasel,trivy,33,33,33,33,65,65,yes,66,65,39/0/26/33/6/0/33/6/0,39/0/26/33/6/0/33/6/0,,,no,match
tomwright__dasel,cdxgen,33,33,33,33,65,65,yes,66,65,33/0/32/33/0/0/33/0/0,33/0/32/33/0/0/33/0/0,,,no,match
tomwright__dasel,cyclonedx-gomod,33,33,33,33,65,65,yes,66,65,37/0/28/32/5/1/32/5/1,37/0/28/32/5/1/32/5/1,,,no,match
couchbase__gocb,syft,23,23,29,29,60,60,yes,61,60,41/18/19/23/36/0/29/30/0,41/18/19/23/36/0/29/30/0,,,no,match
couchbase__gocb,trivy,23,23,29,29,60,60,yes,61,60,32/17/28/23/26/0/29/20/0,32/17/28/23/26/0/29/20/0,,,no,match
couchbase__gocb,cdxgen,23,23,29,29,60,60,yes,61,60,NA,NA,,,no,match
couchbase__gocb,cyclonedx-gomod,23,23,29,29,60,60,yes,61,60,23/0/37/23/0/0/23/0/6,23/0/37/23/0/0/23/0/6,,,no,match
shirou__gopsutil,syft,3,3,7,7,16,16,yes,17,16,14/0/2/3/11/0/7/7/0,14/0/2/3/11/0/7/7/0,,,no,match
shirou__gopsutil,trivy,3,3,7,7,16,16,yes,17,16,13/0/3/3/10/0/7/6/0,13/0/3/3/10/0/7/6/0,,,no,match
shirou__gopsutil,cdxgen,3,3,7,7,16,16,yes,17,16,3/0/13/3/0/0/3/0/4,3/0/13/3/0/0/3/0/4,,,no,match
shirou__gopsutil,cyclonedx-gomod,3,3,7,7,16,16,yes,17,16,8/0/8/3/5/0/3/5/4,8/0/8/3/5/0/3/5/4,,,no,match
mafredri__cdp,syft,5,5,8,8,13,13,yes,14,13,9/0/4/5/4/0/8/1/0,9/0/4/5/4/0/8/1/0,,,no,match
mafredri__cdp,trivy,5,5,8,8,13,13,yes,14,13,8/0/5/5/3/0/8/0/0,8/0/5/5/3/0/8/0/0,,,no,match
mafredri__cdp,cdxgen,5,5,8,8,13,13,yes,14,13,5/0/8/5/0/0/5/0/3,5/0/8/5/0/0/5/0/3,,,no,match
mafredri__cdp,cyclonedx-gomod,5,5,8,8,13,13,yes,14,13,5/0/8/5/0/0/5/0/3,5/0/8/5/0/0/5/0/3,,,no,match
ianlopshire__go-ssm-config,syft,3,3,3,3,13,13,yes,14,13,10/0/3/3/7/0/3/7/0,10/0/3/3/7/0/3/7/0,,,no,match
ianlopshire__go-ssm-config,trivy,3,3,3,3,13,13,yes,14,13,13/0/0/3/10/0/3/10/0,13/0/0/3/10/0/3/10/0,,,no,match
ianlopshire__go-ssm-config,cdxgen,3,3,3,3,13,13,yes,14,13,3/0/10/3/0/0/3/0/0,3/0/10/3/0/0/3/0/0,,,no,match
ianlopshire__go-ssm-config,cyclonedx-gomod,3,3,3,3,13,13,yes,14,13,3/0/10/3/0/0/3/0/0,3/0/10/3/0/0/3/0/0,,,no,match
maargenton__go-testpredicate,syft,3,3,3,3,8,8,yes,9,8,4/0/4/3/1/0/3/1/0,4/0/4/3/1/0/3/1/0,,,no,match
maargenton__go-testpredicate,trivy,3,3,3,3,8,8,yes,9,8,3/0/5/3/0/0/3/0/0,3/0/5/3/0/0/3/0/0,,,no,match
maargenton__go-testpredicate,cdxgen,3,3,3,3,8,8,yes,9,8,3/0/5/3/0/0/3/0/0,3/0/5/3/0/0/3/0/0,,,no,match
maargenton__go-testpredicate,cyclonedx-gomod,3,3,3,3,8,8,yes,9,8,3/0/5/3/0/0/3/0/0,3/0/5/3/0/0/3/0/0,,,no,match
schollz__peerdiscovery,syft,2,2,6,6,18,18,yes,19,18,8/5/10/2/11/0/6/7/0,8/5/10/2/11/0/6/7/0,,,no,match
schollz__peerdiscovery,trivy,2,2,6,6,18,18,yes,19,18,18/7/0/2/23/0/6/19/0,18/7/0/2/23/0/6/19/0,,,no,match
schollz__peerdiscovery,cdxgen,2,2,6,6,18,18,yes,19,18,3/3/15/2/4/0/2/4/4,3/3/15/2/4/0/2/4/4,,,no,match
schollz__peerdiscovery,cyclonedx-gomod,2,2,6,6,18,18,yes,19,18,2/0/16/2/0/0/2/0/4,2/0/16/2/0/0/2/0/4,,,no,match
moshebe__gebug,syft,38,38,38,38,80,80,yes,81,80,63/0/17/38/25/0/38/25/0,63/0/17/38/25/0/38/25/0,,,no,match
moshebe__gebug,trivy,38,38,38,38,80,80,yes,81,80,50/0/30/38/12/0/38/12/0,50/0/30/38/12/0/38/12/0,,,no,match
moshebe__gebug,cdxgen,38,38,38,38,80,80,yes,81,80,38/0/42/38/0/0/38/0/0,38/0/42/38/0/0/38/0/0,,,no,match
moshebe__gebug,cyclonedx-gomod,38,38,38,38,80,80,yes,81,80,50/0/30/38/12/0/38/12/0,50/0/30/38/12/0/38/12/0,,,no,match
gonum__gonum,syft,10,10,12,12,38,38,yes,39,38,21/0/17/10/11/0/12/9/0,21/0/17/10/11/0/12/9/0,,,no,match
gonum__gonum,trivy,10,10,12,12,38,38,yes,39,38,18/0/20/10/8/0/12/6/0,18/0/20/10/8/0/12/6/0,,,no,match
gonum__gonum,cdxgen,10,10,12,12,38,38,yes,39,38,10/0/28/10/0/0/10/0/2,10/0/28/10/0/0/10/0/2,,,no,match
gonum__gonum,cyclonedx-gomod,10,10,12,12,38,38,yes,39,38,16/0/22/10/6/0/10/6/2,16/0/22/10/6/0/10/6/2,,,no,match
lindb__lindb,syft,161,161,162,162,482,482,yes,483,482,246/0/236/161/85/0/162/84/0,246/0/236/161/85/0/162/84/0,,,no,match
lindb__lindb,trivy,161,161,162,162,482,482,yes,483,482,178/0/304/161/17/0/162/16/0,178/0/304/161/17/0/162/16/0,,,no,match
lindb__lindb,cdxgen,161,161,162,162,482,482,yes,483,482,161/0/321/161/0/0/161/0/1,161/0/321/161/0/0/161/0/1,,,no,match
lindb__lindb,cyclonedx-gomod,161,161,162,162,482,482,yes,483,482,173/0/309/157/16/4/157/16/5,173/0/309/157/16/4/157/16/5,,,no,match
saivedant169__AegisFlow,syft,69,69,72,72,165,165,yes,166,165,94/7/71/69/32/0/72/29/0,94/7/71/69/32/0/72/29/0,,,no,match
saivedant169__AegisFlow,trivy,69,69,72,72,165,165,yes,166,165,72/7/93/69/10/0/72/7/0,72/7/93/69/10/0/72/7/0,,,no,match
saivedant169__AegisFlow,cdxgen,69,69,72,72,165,165,yes,166,165,69/1/96/69/1/0/69/1/3,69/1/96/69/1/0/69/1/3,,,no,match
saivedant169__AegisFlow,cyclonedx-gomod,69,69,72,72,165,165,yes,166,165,68/0/97/68/0/1/68/0/4,68/0/97/68/0/1/68/0/4,,,no,match
objectbox__objectbox-go,syft,2,2,2,2,2,2,yes,3,2,2/0/0/2/0/0/2/0/0,2/0/0/2/0/0/2/0/0,,,no,match
objectbox__objectbox-go,trivy,2,2,2,2,2,2,yes,3,2,2/0/0/2/0/0/2/0/0,2/0/0/2/0/0/2/0/0,,,no,match
objectbox__objectbox-go,cdxgen,2,2,2,2,2,2,yes,3,2,2/0/0/2/0/0/2/0/0,2/0/0/2/0/0/2/0/0,,,no,match
objectbox__objectbox-go,cyclonedx-gomod,2,2,2,2,2,2,yes,3,2,2/0/0/2/0/0/2/0/0,2/0/0/2/0/0/2/0/0,,,no,match
asticode__go-astits,syft,2,2,6,6,8,8,yes,9,8,7/0/1/2/5/0/6/1/0,7/0/1/2/5/0/6/1/0,,,no,match
asticode__go-astits,trivy,2,2,6,6,8,8,yes,9,8,6/0/2/2/4/0/6/0/0,6/0/2/2/4/0/6/0/0,,,no,match
asticode__go-astits,cdxgen,2,2,6,6,8,8,yes,9,8,2/0/6/2/0/0/2/0/4,2/0/6/2/0/0/2/0/4,,,no,match
asticode__go-astits,cyclonedx-gomod,2,2,6,6,8,8,yes,9,8,2/0/6/2/0/0/2/0/4,2/0/6/2/0/0/2/0/4,,,no,match
go-task__task,syft,123,123,125,125,387,387,yes,388,387,151/0/236/123/28/0/125/26/0,151/0/236/123/28/0/125/26/0,,,no,match
go-task__task,trivy,123,123,125,125,387,387,yes,388,387,127/0/260/123/4/0/125/2/0,127/0/260/123/4/0/125/2/0,,,no,match
go-task__task,cdxgen,123,123,125,125,387,387,yes,388,387,123/0/264/123/0/0/123/0/2,123/0/264/123/0/0/123/0/2,,,no,match
go-task__task,cyclonedx-gomod,123,123,125,125,387,387,yes,388,387,123/0/264/122/1/1/122/1/3,123/0/264/122/1/1/122/1/3,,,no,match
mattn__go-isatty,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
mattn__go-isatty,trivy,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
mattn__go-isatty,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
mattn__go-isatty,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
ddosify__alaz,syft,115,115,118,118,324,324,yes,325,324,131/28/193/108/51/7/111/48/7,131/28/193/108/51/7/111/48/7,,,no,match
ddosify__alaz,trivy,115,115,118,118,324,324,yes,325,324,119/7/205/108/18/7/111/15/7,119/7/205/108/18/7/111/15/7,,,no,match
ddosify__alaz,cdxgen,115,115,118,118,324,324,yes,325,324,115/0/209/115/0/0/115/0/3,115/0/209/115/0/0/115/0/3,,,no,match
ddosify__alaz,cyclonedx-gomod,115,115,118,118,324,324,yes,325,324,112/7/212/106/13/9/106/13/12,112/7/212/106/13/9/106/13/12,,,no,match
go-sprout__sprout,syft,13,13,14,14,26,26,yes,27,26,21/6/5/13/14/0/14/13/0,21/6/5/13/14/0/14/13/0,,,no,match
go-sprout__sprout,trivy,13,13,14,14,26,26,yes,27,26,15/6/11/13/8/0/14/7/0,15/6/11/13/8/0/14/7/0,,,no,match
go-sprout__sprout,cdxgen,13,13,14,14,26,26,yes,27,26,13/0/13/13/0/0/13/0/1,13/0/13/13/0/0/13/0/1,,,no,match
go-sprout__sprout,cyclonedx-gomod,13,13,14,14,26,26,yes,27,26,13/0/13/13/0/0/13/0/1,13/0/13/13/0/0/13/0/1,,,no,match
kazhuravlev__database-gateway,syft,83,83,83,83,235,235,yes,236,235,113/0/122/83/30/0/83/30/0,113/0/122/83/30/0/83/30/0,,,no,match
kazhuravlev__database-gateway,trivy,83,83,83,83,235,235,yes,236,235,87/0/148/83/4/0/83/4/0,87/0/148/83/4/0/83/4/0,,,no,match
kazhuravlev__database-gateway,cdxgen,83,83,83,83,235,235,yes,236,235,83/0/152/83/0/0/83/0/0,83/0/152/83/0/0/83/0/0,,,no,match
kazhuravlev__database-gateway,cyclonedx-gomod,83,83,83,83,235,235,yes,236,235,84/0/151/80/4/3/80/4/3,84/0/151/80/4/3/80/4/3,,,no,match
PIMPfiction__govader_backend,syft,12,12,16,16,31,31,yes,32,31,18/0/13/12/6/0/16/2/0,18/0/13/12/6/0/16/2/0,,,no,match
PIMPfiction__govader_backend,trivy,12,12,16,16,31,31,yes,32,31,16/0/15/12/4/0/16/0/0,16/0/15/12/4/0/16/0/0,,,no,match
PIMPfiction__govader_backend,cdxgen,12,12,16,16,31,31,yes,32,31,12/0/19/12/0/0/12/0/4,12/0/19/12/0/0/12/0/4,,,no,match
PIMPfiction__govader_backend,cyclonedx-gomod,12,12,16,16,31,31,yes,32,31,12/0/19/12/0/0/12/0/4,12/0/19/12/0/0/12/0/4,,,no,match
gopherlibs__appindicator,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
gopherlibs__appindicator,trivy,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
gopherlibs__appindicator,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
gopherlibs__appindicator,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
soniah__gosnmp,syft,1,1,5,5,17,17,yes,18,17,8/3/9/1/10/0/5/6/0,8/3/9/1/10/0/5/6/0,,,no,match
soniah__gosnmp,trivy,1,1,5,5,17,17,yes,18,17,7/3/10/1/9/0/5/5/0,7/3/10/1/9/0/5/5/0,,,no,match
soniah__gosnmp,cdxgen,1,1,5,5,17,17,yes,18,17,1/0/16/1/0/0/1/0/4,1/0/16/1/0/0/1/0/4,,,no,match
soniah__gosnmp,cyclonedx-gomod,1,1,5,5,17,17,yes,18,17,1/0/16/1/0/0/1/0/4,1/0/16/1/0/0/1/0/4,,,no,match
pantrif__s2-geojson,syft,13,13,16,16,26,26,yes,27,26,24/0/2/13/11/0/16/8/0,24/0/2/13/11/0/16/8/0,,,no,match
pantrif__s2-geojson,trivy,13,13,16,16,26,26,yes,27,26,26/0/0/13/13/0/16/10/0,26/0/0/13/13/0/16/10/0,,,no,match
pantrif__s2-geojson,cdxgen,13,13,16,16,26,26,yes,27,26,19/0/7/13/6/0/16/3/0,19/0/7/13/6/0/16/3/0,,,no,match
pantrif__s2-geojson,cyclonedx-gomod,13,13,16,16,26,26,yes,27,26,16/0/10/13/3/0/13/3/3,16/0/10/13/3/0/13/3/3,,,no,match
Mutasem-mk4__gspy,syft,17,17,17,17,55,55,yes,56,55,32/0/23/17/15/0/17/15/0,32/0/23/17/15/0/17/15/0,,,no,match
Mutasem-mk4__gspy,trivy,17,17,17,17,55,55,yes,56,55,21/0/34/17/4/0/17/4/0,21/0/34/17/4/0/17/4/0,,,no,match
Mutasem-mk4__gspy,cdxgen,17,17,17,17,55,55,yes,56,55,17/0/38/17/0/0/17/0/0,17/0/38/17/0/0/17/0/0,,,no,match
Mutasem-mk4__gspy,cyclonedx-gomod,17,17,17,17,55,55,yes,56,55,20/0/35/17/3/0/17/3/0,20/0/35/17/3/0/17/3/0,,,no,match
bytedance__sonic,syft,6,6,10,10,36,36,yes,37,36,26/0/10/6/20/0/10/16/0,26/0/10/6/20/0/10/16/0,,,no,match
bytedance__sonic,trivy,6,6,10,10,36,36,yes,37,36,31/0/5/6/25/0/10/21/0,31/0/5/6/25/0/10/21/0,,,no,match
bytedance__sonic,cdxgen,6,6,10,10,36,36,yes,37,36,5/0/31/5/0/1/5/0/5,5/0/31/5/0/1/5/0/5,,,no,match
bytedance__sonic,cyclonedx-gomod,6,6,10,10,36,36,yes,37,36,11/0/25/6/5/0/6/5/4,11/0/25/6/5/0/6/5/4,,,no,match
davidbyttow__govips,syft,3,3,7,7,18,18,yes,19,18,10/0/8/3/7/0/7/3/0,10/0/8/3/7/0/7/3/0,,,no,match
davidbyttow__govips,trivy,3,3,7,7,18,18,yes,19,18,9/0/9/3/6/0/7/2/0,9/0/9/3/6/0/7/2/0,,,no,match
davidbyttow__govips,cdxgen,3,3,7,7,18,18,yes,19,18,3/0/15/3/0/0/3/0/4,3/0/15/3/0/0/3/0/4,,,no,match
davidbyttow__govips,cyclonedx-gomod,3,3,7,7,18,18,yes,19,18,3/0/15/3/0/0/3/0/4,3/0/15/3/0/0/3/0/4,,,no,match
bwmarrin__discordgo,syft,1,1,1,1,1,1,yes,2,1,1/14/0/1/14/0/1/14/0,1/14/0/1/14/0/1/14/0,,,no,match
bwmarrin__discordgo,trivy,1,1,1,1,1,1,yes,2,1,1/22/0/1/22/0/1/22/0,1/22/0/1/22/0/1/22/0,,,no,match
bwmarrin__discordgo,cdxgen,1,1,1,1,1,1,yes,2,1,1/7/0/1/7/0/1/7/0,1/7/0/1/7/0/1/7/0,,,no,match
bwmarrin__discordgo,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
bitfield__gotestdox,syft,5,5,8,8,12,12,yes,13,12,8/0/4/5/3/0/8/0/0,8/0/4/5/3/0/8/0/0,,,no,match
bitfield__gotestdox,trivy,5,5,8,8,12,12,yes,13,12,8/0/4/5/3/0/8/0/0,8/0/4/5/3/0/8/0/0,,,no,match
bitfield__gotestdox,cdxgen,5,5,8,8,12,12,yes,13,12,5/0/7/5/0/0/5/0/3,5/0/7/5/0/0/5/0/3,,,no,match
bitfield__gotestdox,cyclonedx-gomod,5,5,8,8,12,12,yes,13,12,5/0/7/5/0/0/5/0/3,5/0/7/5/0/0/5/0/3,,,no,match
leporo__sqlf,syft,1,1,6,6,8,8,yes,9,8,7/0/1/1/6/0/6/1/0,7/0/1/1/6/0/6/1/0,,,no,match
leporo__sqlf,trivy,1,1,6,6,8,8,yes,9,8,8/0/0/1/7/0/6/2/0,8/0/0/1/7/0/6/2/0,,,no,match
leporo__sqlf,cdxgen,1,1,6,6,8,8,yes,9,8,1/0/7/1/0/0/1/0/5,1/0/7/1/0/0/1/0/5,,,no,match
leporo__sqlf,cyclonedx-gomod,1,1,6,6,8,8,yes,9,8,1/0/7/1/0/0/1/0/5,1/0/7/1/0/0/1/0/5,,,no,match
jfilipczyk__gomatch,syft,1,1,4,4,5,5,yes,6,5,4/0/1/1/3/0/4/0/0,4/0/1/1/3/0/4/0/0,,,no,match
jfilipczyk__gomatch,trivy,1,1,4,4,5,5,yes,6,5,5/0/0/1/4/0/4/1/0,5/0/0/1/4/0/4/1/0,,,no,match
jfilipczyk__gomatch,cdxgen,1,1,4,4,5,5,yes,6,5,1/0/4/1/0/0/1/0/3,1/0/4/1/0/0/1/0/3,,,no,match
jfilipczyk__gomatch,cyclonedx-gomod,1,1,4,4,5,5,yes,6,5,1/0/4/1/0/0/1/0/3,1/0/4/1/0/0/1/0/3,,,no,match
nicobistolfi__go-postgres-s3-backup,syft,20,20,20,20,26,26,yes,27,26,25/0/1/20/5/0/20/5/0,25/0/1/20/5/0/20/5/0,,,no,match
nicobistolfi__go-postgres-s3-backup,trivy,20,20,20,20,26,26,yes,27,26,20/0/6/20/0/0/20/0/0,20/0/6/20/0/0/20/0/0,,,no,match
nicobistolfi__go-postgres-s3-backup,cdxgen,20,20,20,20,26,26,yes,27,26,20/0/6/20/0/0/20/0/0,20/0/6/20/0/0/20/0/0,,,no,match
nicobistolfi__go-postgres-s3-backup,cyclonedx-gomod,20,20,20,20,26,26,yes,27,26,20/0/6/20/0/0/20/0/0,20/0/6/20/0/0/20/0/0,,,no,match
leekchan__accounting,syft,3,3,3,3,4,4,yes,5,4,4/0/0/3/1/0/3/1/0,4/0/0/3/1/0/3/1/0,,,no,match
leekchan__accounting,trivy,3,3,3,3,4,4,yes,5,4,4/0/0/3/1/0/3/1/0,4/0/0/3/1/0/3/1/0,,,no,match
leekchan__accounting,cdxgen,3,3,3,3,4,4,yes,5,4,3/0/1/3/0/0/3/0/0,3/0/1/3/0/0/3/0/0,,,no,match
leekchan__accounting,cyclonedx-gomod,3,3,3,3,4,4,yes,5,4,3/0/1/3/0/0/3/0/0,3/0/1/3/0/0/3/0/0,,,no,match
caarlos0__log,syft,16,16,16,16,21,21,yes,22,21,17/0/4/16/1/0/16/1/0,17/0/4/16/1/0/16/1/0,,,no,match
caarlos0__log,trivy,16,16,16,16,21,21,yes,22,21,16/0/5/16/0/0/16/0/0,16/0/5/16/0/0/16/0/0,,,no,match
caarlos0__log,cdxgen,16,16,16,16,21,21,yes,22,21,16/0/5/16/0/0/16/0/0,16/0/5/16/0/0/16/0/0,,,no,match
caarlos0__log,cyclonedx-gomod,16,16,16,16,21,21,yes,22,21,16/0/5/16/0/0/16/0/0,16/0/5/16/0/0/16/0/0,,,no,match
google__gnxi,syft,50,50,50,50,401,401,yes,402,401,68/0/333/50/18/0/50/18/0,68/0/333/50/18/0/50/18/0,,,no,match
google__gnxi,trivy,50,50,50,50,401,401,yes,402,401,401/0/0/50/351/0/50/351/0,401/0/0/50/351/0/50/351/0,,,no,match
google__gnxi,cdxgen,50,50,50,50,401,401,yes,402,401,50/0/351/50/0/0/50/0/0,50/0/351/50/0/0/50/0/0,,,no,match
google__gnxi,cyclonedx-gomod,50,50,50,50,401,401,yes,402,401,52/0/349/50/2/0/50/2/0,52/0/349/50/2/0/50/2/0,,,no,match
subosito__gotenv,syft,1,1,5,5,10,10,yes,11,10,6/0/4/1/5/0/5/1/0,6/0/4/1/5/0/5/1/0,,,no,match
subosito__gotenv,trivy,1,1,5,5,10,10,yes,11,10,5/0/5/1/4/0/5/0/0,5/0/5/1/4/0/5/0/0,,,no,match
subosito__gotenv,cdxgen,1,1,5,5,10,10,yes,11,10,1/0/9/1/0/0/1/0/4,1/0/9/1/0/0/1/0/4,,,no,match
subosito__gotenv,cyclonedx-gomod,1,1,5,5,10,10,yes,11,10,1/0/9/1/0/0/1/0/4,1/0/9/1/0/0/1/0/4,,,no,match
kubeservice-stack__common,syft,117,117,152,152,532,532,yes,533,532,199/0/333/117/82/0/152/47/0,199/0/333/117/82/0/152/47/0,,,no,match
kubeservice-stack__common,trivy,117,117,152,152,532,532,yes,533,532,161/0/371/117/44/0/152/9/0,161/0/371/117/44/0/152/9/0,,,no,match
kubeservice-stack__common,cdxgen,117,117,152,152,532,532,yes,533,532,117/0/415/117/0/0/117/0/35,117/0/415/117/0/0/117/0/35,,,no,match
