name,url,clone,go_list,syft,trivy,cdxgen,cyclonedx_gomod,gt_lines
zhuangsirui__binpacker,https://github.com/zhuangsirui/binpacker,ok,fail,ok,ok,ok,fail,0
yourbasic__bit,https://github.com/yourbasic/bit,ok,fail,ok,ok,ok,fail,0
superwhiskers__crunch,https://github.com/superwhiskers/crunch,ok,fail,ok,ok,ok,fail,0
amallia__go-ef,https://github.com/amallia/go-ef,ok,fail,ok,ok,ok,fail,0
RoaringBitmap__roaring,https://github.com/RoaringBitmap/roaring,ok,ok,ok,ok,ok,ok,20
kelindar__bitmap,https://github.com/kelindar/bitmap,ok,ok,ok,ok,ok,ok,10
bits-and-blooms__bitset,https://github.com/bits-and-blooms/bitset,ok,ok,ok,ok,ok,ok,1
bits-and-blooms__bloom,https://github.com/bits-and-blooms/bloom,ok,ok,ok,ok,ok,ok,3
zhenjl__bloom,https://github.com/zhenjl/bloom,ok,fail,ok,ok,ok,fail,0
yourbasic__bloom,https://github.com/yourbasic/bloom,ok,fail,ok,ok,ok,fail,0
OldPanda__bloomfilter,https://github.com/OldPanda/bloomfilter,ok,ok,ok,ok,ok,ok,21
tylertreat__BoomFilters,https://github.com/tylertreat/BoomFilters,ok,fail,ok,ok,ok,fail,0
linvon__cuckoo-filter,https://github.com/linvon/cuckoo-filter,ok,ok,ok,ok,ok,ok,2
seiflotfy__cuckoofilter,https://github.com/seiflotfy/cuckoofilter,ok,ok,ok,ok,ok,ok,8
RibbonFilter__ribbonGo,https://github.com/RibbonFilter/ribbonGo,ok,ok,ok,ok,ok,ok,5
TheTannerRyan__ring,https://github.com/TheTannerRyan/ring,ok,ok,ok,ok,ok,ok,1
shady831213__algorithms,https://github.com/shady831213/algorithms,ok,ok,ok,ok,ok,ok,1
Workiva__go-datastructures,https://github.com/Workiva/go-datastructures,ok,ok,ok,ok,ok,ok,19
emirpasic__gods,https://github.com/emirpasic/gods,ok,ok,ok,ok,ok,ok,1
liyue201__gostl,https://github.com/liyue201/gostl,ok,ok,ok,ok,ok,ok,7
alvii147__gloop,https://github.com/alvii147/gloop,ok,ok,ok,ok,ok,ok,7
yaa110__goterator,https://github.com/yaa110/goterator,ok,ok,ok,ok,ok,ok,7
disksing__iter,https://github.com/disksing/iter,ok,ok,ok,ok,ok,ok,7
lrita__cmap,https://github.com/lrita/cmap,ok,ok,ok,ok,ok,ok,1
mhmtszr__concurrent-swiss-map,https://github.com/mhmtszr/concurrent-swiss-map,ok,ok,ok,ok,ok,ok,1
srfrog__dict,https://github.com/srfrog/dict,ok,ok,ok,ok,ok,ok,7
lucmq__go-shelve,https://github.com/lucmq/go-shelve,ok,ok,ok,ok,ok,ok,1
goradd__maps,https://github.com/goradd/maps,ok,ok,ok,ok,ok,ok,7
lyonnee__hmap,https://github.com/lyonnee/hmap,ok,ok,ok,ok,ok,ok,7
bobg__combo,https://github.com/bobg/combo,ok,ok,ok,ok,ok,ok,10
free__concurrent-writer,https://github.com/free/concurrent-writer,ok,fail,ok,ok,ok,fail,0
seiflotfy__count-min-log,https://github.com/seiflotfy/count-min-log,ok,ok,ok,ok,ok,ok,2
enetx__fsm,https://github.com/enetx/fsm,ok,ok,ok,ok,ok,ok,10
cocoonspace__fsm,https://github.com/cocoonspace/fsm,ok,ok,ok,ok,ok,ok,1
nwillc__genfuncs,https://github.com/nwillc/genfuncs,ok,ok,ok,ok,ok,ok,13
bobg__go-generics,https://github.com/bobg/go-generics,ok,ok,ok,ok,ok,ok,2
hailocab__go-geoindex,https://github.com/hailocab/go-geoindex,ok,fail,ok,ok,ok,fail,0
francesconi__go-rampart,https://github.com/francesconi/go-rampart,ok,ok,ok,ok,ok,ok,7
aurelien-rainone__go-rquad,https://github.com/aurelien-rainone/go-rquad,ok,ok,ok,ok,ok,ok,2
barweiss__go-tuple,https://github.com/barweiss/go-tuple,ok,ok,ok,ok,ok,ok,12
daichi-m__go18ds,https://github.com/daichi-m/go18ds,ok,ok,ok,ok,ok,ok,1
xxjwxc__gofal,https://github.com/xxjwxc/gofal,ok,fail,ok,ok,ok,fail,0
esimov__gogu,https://github.com/esimov/gogu,ok,ok,ok,ok,ok,ok,13
kniren__gota,https://github.com/kniren/gota,ok,ok,ok,ok,ok,ok,38
emvi__hide,https://github.com/emvi/hide,ok,ok,ok,ok,ok,ok,2
axiomhq__hyperloglog,https://github.com/axiomhq/hyperloglog,ok,ok,ok,ok,ok,ok,16
s0rg__quadtree,https://github.com/s0rg/quadtree,ok,ok,ok,ok,ok,ok,1
twharmon__slices,https://github.com/twharmon/slices,ok,ok,ok,ok,ok,ok,1
kak-tus__nan,https://github.com/kak-tus/nan,ok,ok,ok,ok,ok,ok,22
emvi__null,https://github.com/emvi/null,ok,ok,ok,ok,ok,ok,1
gurukami__typ,https://github.com/gurukami/typ,ok,ok,ok,ok,ok,ok,1
aalpar__deheap,https://github.com/aalpar/deheap,ok,ok,ok,ok,ok,ok,1
edwingeng__deque,https://github.com/edwingeng/deque,ok,ok,ok,ok,ok,ok,1
gammazero__deque,https://github.com/gammazero/deque,ok,ok,ok,ok,ok,ok,1
vodolaz095__dqueue,https://github.com/vodolaz095/dqueue,ok,ok,ok,ok,ok,ok,1
enriquebris__goconcurrentqueue,https://github.com/enriquebris/goconcurrentqueue,ok,ok,ok,ok,ok,ok,7
hatchet-dev__hatchet,https://github.com/hatchet-dev/hatchet,ok,ok,ok,ok,ok,ok,429
koss-null__list,https://github.com/koss-null/list,ok,ok,ok,ok,ok,ok,1
embano1__memlog,https://github.com/embano1/memlog,ok,ok,ok,ok,ok,ok,8
adrianbrad__queue,https://github.com/adrianbrad/queue,ok,ok,ok,ok,ok,ok,1
ihebu__dsu,https://github.com/ihebu/dsu,ok,ok,ok,ok,ok,ok,1
deckarep__golang-set,https://github.com/deckarep/golang-set,ok,ok,ok,ok,ok,ok,14
zoumo__goset,https://github.com/zoumo/goset,ok,ok,ok,ok,ok,ok,1
StudioSol__set,https://github.com/StudioSol/set,ok,ok,ok,ok,ok,ok,7
blevesearch__bleve,https://github.com/blevesearch/bleve,ok,ok,ok,ok,ok,ok,65
plar__go-adaptive-radix-tree,https://github.com/plar/go-adaptive-radix-tree,ok,ok,ok,ok,ok,ok,7
hbollon__go-edlib,https://github.com/hbollon/go-edlib,ok,ok,ok,ok,ok,ok,1
agext__levenshtein,https://github.com/agext/levenshtein,ok,ok,ok,ok,ok,ok,1
agnivade__levenshtein,https://github.com/agnivade/levenshtein,ok,ok,ok,ok,ok,ok,3
BlackRabbitt__mspm,https://github.com/BlackRabbitt/mspm,ok,fail,ok,ok,ok,fail,0
MonaxGT__parsefields,https://github.com/MonaxGT/parsefields,ok,ok,ok,ok,ok,ok,2
viant__ptrie,https://github.com/viant/ptrie,ok,ok,ok,ok,ok,ok,38
gammazero__radixtree,https://github.com/gammazero/radixtree,ok,ok,ok,ok,ok,ok,1
derekparker__trie,https://github.com/derekparker/trie,ok,ok,ok,ok,ok,ok,1
aio-arch__graphlib,https://github.com/aio-arch/graphlib,ok,ok,ok,ok,ok,ok,1
bobg__hashsplit,https://github.com/bobg/hashsplit,ok,ok,ok,ok,ok,ok,7
bobg__merkle,https://github.com/bobg/merkle,ok,ok,ok,ok,ok,ok,6
MauriceGit__skiplist,https://github.com/MauriceGit/skiplist,ok,fail,ok,ok,ok,fail,0
gansidui__skiplist,https://github.com/gansidui/skiplist,ok,fail,ok,ok,ok,fail,0
igrmk__treemap,https://github.com/igrmk/treemap,ok,fail,ok,ok,ok,fail,0
tejzpr__ordered-concurrently,https://github.com/tejzpr/ordered-concurrently,ok,ok,ok,ok,ok,ok,1
nazar256__parapipe,https://github.com/nazar256/parapipe,ok,ok,ok,ok,ok,ok,1
hyfather__pipeline,https://github.com/hyfather/pipeline,ok,fail,ok,ok,ok,fail,0
nxdir-s__pipelines,https://github.com/nxdir-s/pipelines,ok,ok,ok,ok,ok,ok,1
iwanbk__bcache,https://github.com/iwanbk/bcache,ok,fail,ok,ok,ok,fail,0
allegro__bigcache,https://github.com/allegro/bigcache,ok,ok,ok,ok,ok,ok,1
muesli__cache2go,https://github.com/muesli/cache2go,ok,ok,ok,ok,ok,ok,1
faabiosr__cachego,https://github.com/faabiosr/cachego,ok,ok,ok,ok,ok,ok,32
oaStuff__clusteredBigCache,https://github.com/oaStuff/clusteredBigCache,ok,fail,ok,ok,ok,fail,0
oracle__coherence-go-client,https://github.com/oracle/coherence-go-client,ok,ok,ok,ok,ok,ok,41
codingsince1985__couchcache,https://github.com/codingsince1985/couchcache,ok,ok,ok,ok,ok,ok,22
EchoVault__EchoVault,https://github.com/EchoVault/EchoVault,ok,ok,ok,ok,ok,ok,97
VictoriaMetrics__fastcache,https://github.com/VictoriaMetrics/fastcache,ok,ok,ok,ok,ok,ok,9
bluele__gcache,https://github.com/bluele/gcache,ok,ok,ok,ok,ok,ok,1
ulovecode__gdcache,https://github.com/ulovecode/gdcache,ok,ok,ok,ok,ok,ok,1
viney-shih__go-cache,https://github.com/viney-shih/go-cache,ok,ok,ok,ok,ok,ok,49
elastic__go-freelru,https://github.com/elastic/go-freelru,ok,ok,ok,ok,ok,ok,1
szyhf__go-gcache,https://github.com/szyhf/go-gcache,ok,ok,ok,ok,ok,ok,1
OrlovEvgeny__go-mcache,https://github.com/OrlovEvgeny/go-mcache,ok,ok,ok,ok,ok,ok,26
eko__gocache,https://github.com/eko/gocache,ok,fail,ok,ok,ok,fail,0
yuseferi__gocache,https://github.com/yuseferi/gocache,ok,ok,ok,ok,ok,ok,1
golang__groupcache,https://github.com/golang/groupcache,ok,ok,ok,ok,ok,ok,5
mdaliyan__icache,https://github.com/mdaliyan/icache,ok,ok,ok,ok,ok,ok,1
erni27__imcache,https://github.com/erni27/imcache,ok,ok,ok,ok,ok,ok,1
mgtv-tech__jetcache-go,https://github.com/mgtv-tech/jetcache-go,ok,ok,ok,ok,ok,ok,62
no-src__nscache,https://github.com/no-src/nscache,ok,ok,ok,ok,ok,ok,105
maypok86__otter,https://github.com/maypok86/otter,ok,ok,ok,ok,ok,ok,7
naughtygopher__pocache,https://github.com/naughtygopher/pocache,ok,ok,ok,ok,ok,ok,8
dgraph-io__ristretto,https://github.com/dgraph-io/ristretto,ok,ok,ok,ok,ok,ok,11
viccon__sturdyc,https://github.com/viccon/sturdyc,ok,ok,ok,ok,ok,ok,3
Yiling-J__theine-go,https://github.com/Yiling-J/theine-go,ok,ok,ok,ok,ok,ok,15
zekroTJA__timedmap,https://github.com/zekroTJA/timedmap,ok,ok,ok,ok,ok,ok,7
jellydator__ttlcache,https://github.com/jellydator/ttlcache,ok,ok,ok,ok,ok,ok,12
cheshir__ttlcache,https://github.com/cheshir/ttlcache,ok,ok,ok,ok,ok,ok,1
dgraph-io__badger,https://github.com/dgraph-io/badger,ok,ok,ok,ok,ok,ok,36
etcd-io__bbolt,https://github.com/etcd-io/bbolt,ok,ok,ok,ok,ok,ok,66
tidwall__buntdb,https://github.com/tidwall/buntdb,ok,ok,ok,ok,ok,ok,10
ostafen__clover,https://github.com/ostafen/clover,ok,ok,ok,ok,ok,ok,63
cockroachdb__cockroach,https://github.com/cockroachdb/cockroach,ok,ok,ok,ok,ok,ok,1167
claygod__coffer,https://github.com/claygod/coffer,ok,ok,ok,ok,ok,ok,21
kelindar__column,https://github.com/kelindar/column,ok,ok,ok,ok,ok,ok,22
CovenantSQL__CovenantSQL,https://github.com/CovenantSQL/CovenantSQL,ok,ok,ok,ok,ok,ok,239
paranoidguy__databunker,https://github.com/paranoidguy/databunker,ok,fail,ok,ok,ok,fail,0
dgraph-io__dgraph,https://github.com/dgraph-io/dgraph,ok,ok,ok,ok,ok,ok,350
DiceDB__dice,https://github.com/DiceDB/dice,ok,fail,ok,ok,ok,fail,0
peterbourgon__diskv,https://github.com/peterbourgon/diskv,ok,ok,ok,ok,ok,ok,2
dolthub__dolt,https://github.com/dolthub/dolt,ok,fail,ok,fail,ok,fail,0
krotik__eliasdb,https://github.com/krotik/eliasdb,ok,ok,ok,ok,ok,ok,4
hdt3213__godis,https://github.com/hdt3213/godis,ok,ok,ok,ok,ok,ok,98
syndtr__goleveldb,https://github.com/syndtr/goleveldb,ok,ok,ok,ok,ok,ok,36
google__leveldb,https://github.com/google/leveldb,ok,fail,ok,ok,ok,fail,0
jameycribbs__hare,https://github.com/jameycribbs/hare,ok,ok,ok,ok,ok,ok,1
codenotary__immudb,https://github.com/codenotary/immudb,ok,ok,ok,ok,ok,ok,490
influxdb__influxdb,https://github.com/influxdb/influxdb,ok,fail,ok,ok,ok,fail,0
siddontang__ledisdb,https://github.com/siddontang/ledisdb,ok,ok,ok,ok,ok,ok,35
jmhodges__levigo,https://github.com/jmhodges/levigo,ok,ok,ok,ok,ok,ok,1
amit-davidson__LibraDB,https://github.com/amit-davidson/LibraDB,ok,ok,ok,ok,ok,ok,8
lindb__lindb,https://github.com/lindb/lindb,ok,ok,ok,ok,ok,ok,483
flower-corp__lotusdb,https://github.com/flower-corp/lotusdb,ok,ok,ok,ok,ok,ok,57
lynxbase__lynxdb,https://github.com/lynxbase/lynxdb,ok,ok,ok,ok,ok,ok,233
milvus-io__milvus,https://github.com/milvus-io/milvus,ok,ok,ok,ok,fail,ok,805
couchbase__moss,https://github.com/couchbase/moss,ok,ok,ok,ok,ok,ok,5
aymanhs__nanotdb,https://github.com/aymanhs/nanotdb,ok,ok,ok,ok,ok,ok,3
feichai0017__NoKV,https://github.com/feichai0017/NoKV,ok,fail,ok,ok,ok,fail,0
orneryd__NornicDB,https://github.com/orneryd/NornicDB,ok,ok,ok,ok,ok,ok,392
xujiajun__nutsdb,https://github.com/xujiajun/nutsdb,ok,ok,ok,ok,ok,ok,21
objectbox__objectbox-go,https://github.com/objectbox/objectbox-go,ok,ok,ok,ok,ok,ok,3
cockroachdb__pebble,https://github.com/cockroachdb/pebble,ok,ok,ok,ok,ok,ok,239
fern4lvarez__piladb,https://github.com/fern4lvarez/piladb,ok,ok,ok,ok,ok,fail,4
akrylysov__pogreb,https://github.com/akrylysov/pogreb,ok,ok,ok,ok,ok,ok,1
prometheus__prometheus,https://github.com/prometheus/prometheus,ok,fail,ok,ok,ok,ok,0
recoilme__pudge,https://github.com/recoilme/pudge,ok,ok,ok,ok,ok,ok,1
nalgeon__redka,https://github.com/nalgeon/redka,ok,ok,ok,ok,ok,ok,7
roseduan__rosedb,https://github.com/roseduan/rosedb,ok,ok,ok,ok,ok,ok,18
xgzlucario__rotom,https://github.com/xgzlucario/rotom,ok,ok,ok,ok,ok,ok,130
rqlite__rqlite,https://github.com/rqlite/rqlite,ok,ok,ok,ok,ok,ok,207
rafaeljesus__tempdb,https://github.com/rafaeljesus/tempdb,ok,fail,ok,ok,ok,fail,0
pingcap__tidb,https://github.com/pingcap/tidb,ok,ok,ok,ok,ok,ok,886
HouzuoGuo__tiedot,https://github.com/HouzuoGuo/tiedot,ok,fail,ok,ok,ok,fail,0
unit-io__unitdb,https://github.com/unit-io/unitdb,ok,ok,ok,ok,ok,ok,52
unit-io__unitd,https://github.com/unit-io/unitd,ok,fail,ok,ok,ok,fail,0
chrislusf__vasto,https://github.com/chrislusf/vasto,ok,fail,ok,ok,ok,fail,0
VictoriaMetrics__VictoriaMetrics,https://github.com/VictoriaMetrics/VictoriaMetrics,ok,ok,ok,ok,ok,ok,571
RichardKnop__minisql,https://github.com/RichardKnop/minisql,ok,ok,ok,ok,ok,ok,37
ariga__atlas,https://github.com/ariga/atlas,ok,ok,ok,ok,ok,ok,38
khezen__avro,https://github.com/khezen/avro,ok,ok,ok,ok,ok,ok,5
bytebase__bytebase,https://github.com/bytebase/bytebase,ok,ok,ok,ok,ok,ok,981
GuiaBolso__darwin,https://github.com/GuiaBolso/darwin,ok,fail,ok,ok,ok,fail,0
amacneil__dbmate,https://github.com/amacneil/dbmate,ok,ok,ok,ok,ok,ok,356
RichardKnop__go-fixtures,https://github.com/RichardKnop/go-fixtures,ok,ok,ok,ok,ok,ok,11
lawzava__go-pg-migrate,https://github.com/lawzava/go-pg-migrate,ok,ok,ok,ok,ok,ok,33
robinjoseph08__go-pg-migrations,https://github.com/robinjoseph08/go-pg-migrations,ok,ok,ok,ok,ok,ok,75
linkedin__goavro,https://github.com/linkedin/goavro,ok,ok,ok,ok,ok,ok,8
rafaelespinoza__godfish,https://github.com/rafaelespinoza/godfish,ok,ok,ok,ok,ok,ok,69
pressly__goose,https://github.com/pressly/goose,ok,ok,ok,ok,ok,ok,209
Kachit__gorm-seeder,https://github.com/Kachit/gorm-seeder,ok,ok,ok,ok,ok,ok,68
go-gormigrate__gormigrate,https://github.com/go-gormigrate/gormigrate,ok,ok,ok,ok,ok,ok,10
muir__libschema,https://github.com/muir/libschema,ok,ok,ok,ok,ok,ok,20
golang-migrate__migrate,https://github.com/golang-migrate/migrate,ok,ok,ok,ok,ok,ok,503
lopezator__migrator,https://github.com/lopezator/migrator,ok,ok,ok,ok,ok,ok,66
larapulse__migrator,https://github.com/larapulse/migrator,ok,ok,ok,ok,ok,ok,8
adlio__schema,https://github.com/adlio/schema,ok,ok,ok,ok,ok,ok,84
skeema__skeema,https://github.com/skeema/skeema,ok,ok,ok,ok,ok,ok,15
gobuffalo__pop,https://github.com/gobuffalo/pop,ok,ok,ok,ok,ok,ok,72
rubenv__sql-migrate,https://github.com/rubenv/sql-migrate,ok,ok,ok,ok,ok,ok,72
sunary__sqlize,https://github.com/sunary/sqlize,ok,ok,ok,ok,ok,ok,341
Vertamedia__chproxy,https://github.com/Vertamedia/chproxy,ok,ok,ok,ok,ok,ok,61
nikepan__clickhouse-bulk,https://github.com/nikepan/clickhouse-bulk,ok,ok,ok,ok,ok,ok,51
kazhuravlev__database-gateway,https://github.com/kazhuravlev/database-gateway,ok,ok,ok,ok,ok,ok,285
sj14__dbbench,https://github.com/sj14/dbbench,ok,ok,ok,ok,ok,ok,247
codingconcepts__dg,https://github.com/codingconcepts/dg,ok,ok,ok,ok,ok,ok,15
gatewayd-io__gatewayd,https://github.com/gatewayd-io/gatewayd,ok,ok,ok,ok,ok,ok,345
siddontang__go-mysql,https://github.com/siddontang/go-mysql,ok,ok,ok,ok,ok,ok,42
nicobistolfi__go-postgres-s3-backup,https://github.com/nicobistolfi/go-postgres-s3-backup,ok,ok,ok,ok,ok,ok,27
bartventer__gorm-multitenancy,https://github.com/bartventer/gorm-multitenancy,ok,ok,ok,ok,ok,ok,15
ajitpratap0__GoSQLX,https://github.com/ajitpratap0/GoSQLX,ok,ok,ok,ok,fail,ok,131
knocknote__octillery,https://github.com/knocknote/octillery,ok,ok,ok,ok,ok,ok,28
liweiyi88__onedump,https://github.com/liweiyi88/onedump,ok,ok,ok,ok,ok,ok,149
cybertec-postgresql__pg_timetable,https://github.com/cybertec-postgresql/pg_timetable,ok,ok,ok,ok,ok,ok,112
pgrwl__pgrwl,https://github.com/pgrwl/pgrwl,ok,ok,ok,ok,ok,ok,78
sosedoff__pgweb,https://github.com/sosedoff/pgweb,ok,ok,ok,ok,ok,ok,87
Balaji01-4D__pgxcli,https://github.com/Balaji01-4D/pgxcli,ok,ok,ok,ok,ok,ok,165
hexdigest__prep,https://github.com/hexdigest/prep,ok,fail,ok,ok,ok,fail,0
prest__prest,https://github.com/prest/prest,ok,ok,ok,ok,ok,ok,83
HDT3213__rdb,https://github.com/HDT3213/rdb,ok,ok,ok,ok,ok,ok,19
andizzle__rwdb,https://github.com/andizzle/rwdb,ok,fail,ok,ok,ok,fail,0
youtube__vitess,https://github.com/youtube/vitess,ok,ok,ok,fail,ok,ok,496
wesql__wescale,https://github.com/wesql/wescale,ok,ok,ok,ok,ok,ok,587
nullism__bqb,https://github.com/nullism/bqb,ok,ok,ok,ok,ok,ok,1
arthurkushman__buildsqlx,https://github.com/arthurkushman/buildsqlx,ok,ok,ok,ok,ok,ok,13
cristalhq__builq,https://github.com/cristalhq/builq,ok,ok,ok,ok,ok,ok,1
rocketlaunchr__dbq,https://github.com/rocketlaunchr/dbq,ok,ok,ok,ok,ok,ok,78
gchaincl__dotsql,https://github.com/gchaincl/dotsql,ok,ok,ok,ok,ok,ok,2
didi__gendry,https://github.com/didi/gendry,ok,ok,ok,ok,ok,ok,8
xujiajun__godbal,https://github.com/xujiajun/godbal,ok,fail,ok,ok,ok,fail,0
doug-martin__goqu,https://github.com/doug-martin/goqu,ok,ok,ok,ok,ok,ok,27
twharmon__gosql,https://github.com/twharmon/gosql,ok,ok,ok,ok,ok,ok,4
motrboat__hotcoal,https://github.com/motrboat/hotcoal,ok,ok,ok,ok,ok,ok,1
galeone__igor,https://github.com/galeone/igor,ok,ok,ok,ok,ok,ok,2
go-jet__jet,https://github.com/go-jet/jet,ok,ok,ok,ok,ok,ok,22
profe-ajedrez__obreron,https://github.com/profe-ajedrez/obreron,ok,ok,ok,ok,ok,ok,1
pupizoid__ormlite,https://github.com/pupizoid/ormlite,ok,ok,ok,ok,ok,ok,8
go-ozzo__ozzo-dbx,https://github.com/go-ozzo/ozzo-dbx,ok,ok,ok,ok,ok,ok,15
Jacobbrewer1__patcher,https://github.com/Jacobbrewer1/patcher,ok,ok,ok,ok,ok,ok,98
HnH__qry,https://github.com/HnH/qry,ok,ok,ok,ok,ok,ok,1
coregx__relica,https://github.com/coregx/relica,ok,ok,ok,ok,ok,ok,36
go-the-way__sg,https://github.com/go-the-way/sg,ok,ok,ok,ok,ok,ok,1
bokwoon95__go-structured-query,https://github.com/bokwoon95/go-structured-query,ok,ok,ok,ok,ok,ok,109
kyleconroy__sqlc,https://github.com/kyleconroy/sqlc,ok,ok,ok,ok,ok,ok,89
leporo__sqlf,https://github.com/leporo/sqlf,ok,ok,ok,ok,ok,ok,9
lqs__sqlingo,https://github.com/lqs/sqlingo,ok,fail,ok,ok,ok,fail,0
elgris__sqrl,https://github.com/elgris/sqrl,ok,ok,ok,ok,ok,ok,4
Masterminds__squirrel,https://github.com/Masterminds/squirrel,ok,ok,ok,ok,ok,ok,6
knq__xo,https://github.com/knq/xo,ok,ok,ok,ok,ok,ok,80
google__cayley,https://github.com/google/cayley,ok,ok,ok,ok,ok,ok,441
viant__dsc,https://github.com/viant/dsc,ok,ok,ok,ok,ok,ok,38
fogfish__dynamo,https://github.com/fogfish/dynamo,ok,ok,ok,ok,ok,ok,37
avito-tech__go-transaction-manager,https://github.com/avito-tech/go-transaction-manager,ok,fail,ok,ok,ok,fail,0
philippgille__gokv,https://github.com/philippgille/gokv,ok,ok,ok,ok,ok,ok,1
metalfm__transactor,https://github.com/metalfm/transactor,ok,fail,ok,ok,ok,ok,0
apache__calcite-avatica-go,https://github.com/apache/calcite-avatica-go,ok,ok,ok,ok,ok,ok,33
viant__bgc,https://github.com/viant/bgc,ok,ok,ok,ok,ok,fail,103
nakagami__firebirdsql,https://github.com/nakagami/firebirdsql,ok,ok,ok,ok,ok,ok,14
mattn__go-adodb,https://github.com/mattn/go-adodb,ok,ok,ok,ok,ok,ok,6
