repo,tool,n_all_tp,n_all_fp,n_all_fn,n_imp_tp,n_imp_fp,n_imp_fn,n_impT_tp,n_impT_fp,n_impT_fn,v_all_tp,v_all_fp,v_all_fn,v_imp_tp,v_imp_fp,v_imp_fn,v_impT_tp,v_impT_fp,v_impT_fn,fp_test,fp_otherOS,fp_direct_unused,fp_indirect_unused,fp_gosum_only,fp_sibling
ahmedakef__gotutor,trivy,22,10,21,14,18,0,14,18,0,19,19,24,14,24,0,14,24,0,0,1,0,0,4,13
ahmedakef__gotutor,cdxgen,17,8,26,14,11,0,14,11,0,16,14,27,14,16,0,14,16,0,0,0,0,0,0,11
ahmedakef__gotutor,cyclonedx-gomod,15,0,28,14,1,0,14,1,0,15,0,28,14,1,0,14,1,0,0,1,0,0,0,0
s0rg__grid,syft,6,0,6,6,0,0,6,0,0,6,0,6,6,0,0,6,0,0,0,0,0,0,0,0
s0rg__grid,trivy,6,0,6,6,0,0,6,0,0,6,0,6,6,0,0,6,0,0,0,0,0,0,0,0
s0rg__grid,cdxgen,6,0,6,6,0,0,6,0,0,6,0,6,6,0,0,6,0,0,0,0,0,0,0,0
s0rg__grid,cyclonedx-gomod,6,0,6,6,0,0,6,0,0,6,0,6,6,0,0,6,0,0,0,0,0,0,0,0
zhufuyi__sponge,syft,263,0,234,210,53,0,212,51,0,263,0,234,210,53,0,212,51,0,2,3,0,16,32,0
zhufuyi__sponge,trivy,231,0,266,210,21,0,212,19,0,231,0,266,210,21,0,212,19,0,2,3,0,16,0,0
zhufuyi__sponge,cdxgen,210,0,287,210,0,0,210,0,2,210,0,287,210,0,0,210,0,2,0,0,0,0,0,0
zhufuyi__sponge,cyclonedx-gomod,229,0,268,210,19,0,210,19,2,229,0,268,210,19,0,210,19,2,0,3,0,16,0,0
mdlayher__ethernet,syft,8,0,2,6,2,0,6,2,0,8,0,2,6,2,0,6,2,0,0,0,0,0,2,0
mdlayher__ethernet,trivy,10,0,0,6,4,0,6,4,0,10,0,0,6,4,0,6,4,0,0,0,0,0,4,0
mdlayher__ethernet,cdxgen,6,0,4,6,0,0,6,0,0,6,0,4,6,0,0,6,0,0,0,0,0,0,0,0
mdlayher__ethernet,cyclonedx-gomod,6,0,4,6,0,0,6,0,0,6,0,4,6,0,0,6,0,0,0,0,0,0,0,0
codemodus__catena,syft,NA
codemodus__catena,trivy,NA
codemodus__catena,cdxgen,NA
codemodus__catena,cyclonedx-gomod,NA
NicoNex__echotron,syft,17,0,0,1,16,0,1,16,0,17,0,0,1,16,0,1,16,0,0,0,0,0,0,16
NicoNex__echotron,trivy,13,0,4,1,12,0,1,12,0,13,0,4,1,12,0,1,12,0,0,0,0,0,0,12
NicoNex__echotron,cdxgen,3,0,14,1,2,0,1,2,0,3,0,14,1,2,0,1,2,0,0,0,0,0,0,2
NicoNex__echotron,cyclonedx-gomod,13,0,4,1,12,0,1,12,0,13,0,4,1,12,0,1,12,0,0,0,0,0,0,12
codingsince1985__checksum,syft,3,0,3,2,1,0,3,0,0,3,0,3,2,1,0,3,0,0,1,0,0,0,0,0
codingsince1985__checksum,trivy,3,0,3,2,1,0,3,0,0,3,0,3,2,1,0,3,0,0,1,0,0,0,0,0
codingsince1985__checksum,cdxgen,2,0,4,2,0,0,2,0,1,2,0,4,2,0,0,2,0,1,0,0,0,0,0,0
codingsince1985__checksum,cyclonedx-gomod,2,0,4,2,0,0,2,0,1,2,0,4,2,0,0,2,0,1,0,0,0,0,0,0
disintegration__imaging,syft,2,0,0,1,1,0,1,1,0,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0
disintegration__imaging,trivy,2,0,0,1,1,0,1,1,0,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0
disintegration__imaging,cdxgen,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
disintegration__imaging,cyclonedx-gomod,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
jaegertracing__jaeger,syft,482,196,107,316,362,0,320,358,0,479,225,110,316,388,0,320,384,0,4,4,0,4,152,198
jaegertracing__jaeger,trivy,344,197,245,316,225,0,320,221,0,337,226,252,316,247,0,320,243,0,4,4,0,4,14,199
jaegertracing__jaeger,cdxgen,316,1,273,316,1,0,316,1,4,316,1,273,316,1,0,316,1,4,0,0,0,0,0,1
jaegertracing__jaeger,cyclonedx-gomod,319,0,270,311,8,5,311,8,9,319,0,270,311,8,5,311,8,9,0,4,0,4,0,0
owenthereal__upterm,syft,176,2,160,116,62,2,122,56,2,176,2,160,116,62,2,122,56,2,6,9,0,9,38,0
owenthereal__upterm,trivy,140,2,196,116,26,2,122,20,2,140,2,196,116,26,2,122,20,2,6,9,0,9,2,0
owenthereal__upterm,cdxgen,118,0,218,118,0,0,118,0,6,118,0,218,118,0,0,118,0,6,0,0,0,0,0,0
owenthereal__upterm,cyclonedx-gomod,131,2,205,115,18,3,115,18,9,131,2,205,115,18,3,115,18,9,0,9,0,7,2,0
alecthomas__go_serialization_benchmarks,syft,71,0,161,48,23,0,48,23,0,71,0,161,48,23,0,48,23,0,0,0,0,7,16,0
alecthomas__go_serialization_benchmarks,trivy,55,0,177,48,7,0,48,7,0,55,0,177,48,7,0,48,7,0,0,0,0,7,0,0
alecthomas__go_serialization_benchmarks,cdxgen,48,0,184,48,0,0,48,0,0,48,0,184,48,0,0,48,0,0,0,0,0,0,0,0
alecthomas__go_serialization_benchmarks,cyclonedx-gomod,50,0,182,48,2,0,48,2,0,50,0,182,48,2,0,48,2,0,0,0,0,2,0,0
vahiiiid__go-rest-api-boilerplate,syft,106,0,182,60,46,0,65,41,0,106,0,182,60,46,0,65,41,0,5,0,0,11,30,0
vahiiiid__go-rest-api-boilerplate,trivy,76,0,212,60,16,0,65,11,0,76,0,212,60,16,0,65,11,0,5,0,0,11,0,0
vahiiiid__go-rest-api-boilerplate,cdxgen,76,0,212,60,16,0,65,11,0,76,0,212,60,16,0,65,11,0,5,0,0,11,0,0
vahiiiid__go-rest-api-boilerplate,cyclonedx-gomod,71,0,217,60,11,0,60,11,5,71,0,217,60,11,0,60,11,5,0,0,0,11,0,0
tockins__realize,syft,23,0,4,19,4,0,19,4,0,23,0,4,19,4,0,19,4,0,0,0,0,0,4,0
tockins__realize,trivy,27,1,0,19,9,0,19,9,0,27,1,0,19,9,0,19,9,0,0,1,0,0,8,0
tockins__realize,cdxgen,19,0,8,19,0,0,19,0,0,19,0,8,19,0,0,19,0,0,0,0,0,0,0,0
tockins__realize,cyclonedx-gomod,NA
dnnrly__httpref,syft,38,0,145,20,18,0,31,7,0,38,0,145,20,18,0,31,7,0,11,0,0,0,7,0
dnnrly__httpref,trivy,183,0,0,20,163,0,31,152,0,183,0,0,20,163,0,31,152,0,11,1,0,0,151,0
dnnrly__httpref,cdxgen,20,0,163,20,0,0,20,0,11,20,0,163,20,0,0,20,0,11,0,0,0,0,0,0
dnnrly__httpref,cyclonedx-gomod,21,0,162,20,1,0,20,1,11,21,0,162,20,1,0,20,1,11,0,1,0,0,0,0
dragonflyoss__Dragonfly2,syft,265,0,347,192,73,0,197,68,0,265,0,347,192,73,0,197,68,0,5,2,0,19,47,0
dragonflyoss__Dragonfly2,trivy,218,0,394,192,26,0,197,21,0,218,0,394,192,26,0,197,21,0,5,2,0,19,0,0
dragonflyoss__Dragonfly2,cdxgen,192,0,420,192,0,0,192,0,5,192,0,420,192,0,0,192,0,5,0,0,0,0,0,0
dragonflyoss__Dragonfly2,cyclonedx-gomod,210,0,402,192,18,0,192,18,5,210,0,402,192,18,0,192,18,5,0,2,0,16,0,0
keploy__keploy,syft,224,0,413,171,53,0,171,53,0,224,0,413,171,53,0,171,53,0,0,2,0,5,46,0
keploy__keploy,trivy,178,0,459,171,7,0,171,7,0,178,0,459,171,7,0,171,7,0,0,2,0,5,0,0
keploy__keploy,cdxgen,171,0,466,171,0,0,171,0,0,171,0,466,171,0,0,171,0,0,0,0,0,0,0,0
keploy__keploy,cyclonedx-gomod,175,0,462,170,5,1,170,5,1,175,0,462,170,5,1,170,5,1,0,2,0,3,0,0
gosimple__slug,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
gosimple__slug,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
gosimple__slug,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
gosimple__slug,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
pashagolub__pgxmock,syft,14,0,5,6,8,0,10,4,0,14,0,5,6,8,0,10,4,0,4,0,0,2,2,0
pashagolub__pgxmock,trivy,12,0,7,6,6,0,10,2,0,12,0,7,6,6,0,10,2,0,4,0,0,2,0,0
pashagolub__pgxmock,cdxgen,6,0,13,6,0,0,6,0,4,6,0,13,6,0,0,6,0,4,0,0,0,0,0,0
pashagolub__pgxmock,cyclonedx-gomod,6,0,13,6,0,0,6,0,4,6,0,13,6,0,0,6,0,4,0,0,0,0,0,0
cockroachdb__pebble,syft,65,8,173,50,23,0,54,19,0,62,19,176,50,31,0,54,27,0,4,1,0,0,10,8
cockroachdb__pebble,trivy,58,7,180,50,15,0,54,11,0,55,14,183,50,19,0,54,15,0,4,1,0,0,3,7
cockroachdb__pebble,cdxgen,51,1,187,50,2,0,50,2,4,50,5,188,50,5,0,50,5,4,0,0,0,0,1,1
cockroachdb__pebble,cyclonedx-gomod,48,0,190,47,1,3,47,1,7,48,0,190,47,1,3,47,1,7,0,1,0,0,0,0
janpfeifer__gonb,syft,47,0,11,31,16,0,35,12,0,47,0,11,31,16,0,35,12,0,4,0,1,4,7,0
janpfeifer__gonb,trivy,40,0,18,31,9,0,35,5,0,40,0,18,31,9,0,35,5,0,4,0,1,4,0,0
janpfeifer__gonb,cdxgen,31,0,27,31,0,0,31,0,4,31,0,27,31,0,0,31,0,4,0,0,0,0,0,0
janpfeifer__gonb,cyclonedx-gomod,34,0,24,31,3,0,31,3,4,34,0,24,31,3,0,31,3,4,0,0,1,2,0,0
tickstem__cron,syft,16,0,1,6,10,0,10,6,0,16,0,1,6,10,0,10,6,0,4,0,0,0,6,0
tickstem__cron,trivy,10,0,7,6,4,0,10,0,0,10,0,7,6,4,0,10,0,0,4,0,0,0,0,0
tickstem__cron,cdxgen,6,0,11,6,0,0,6,0,4,6,0,11,6,0,0,6,0,4,0,0,0,0,0,0
tickstem__cron,cyclonedx-gomod,6,0,11,6,0,0,6,0,4,6,0,11,6,0,0,6,0,4,0,0,0,0,0,0
jferrl__go-githubauth,syft,2,0,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
jferrl__go-githubauth,trivy,2,0,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
jferrl__go-githubauth,cdxgen,2,0,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
jferrl__go-githubauth,cyclonedx-gomod,2,0,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
knbr13__gitcs,syft,47,0,10,27,20,0,27,20,0,47,0,10,27,20,0,27,20,0,0,1,0,0,19,0
knbr13__gitcs,trivy,28,0,29,27,1,0,27,1,0,28,0,29,27,1,0,27,1,0,0,1,0,0,0,0
knbr13__gitcs,cdxgen,27,0,30,27,0,0,27,0,0,27,0,30,27,0,0,27,0,0,0,0,0,0,0,0
knbr13__gitcs,cyclonedx-gomod,28,0,29,27,1,0,27,1,0,28,0,29,27,1,0,27,1,0,0,1,0,0,0,0
tidwall__sjson,syft,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
tidwall__sjson,trivy,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
tidwall__sjson,cdxgen,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
tidwall__sjson,cyclonedx-gomod,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0
prashantgupta24__activity-tracker,syft,31,0,7,18,13,0,22,9,0,31,0,7,18,13,0,22,9,0,4,3,0,5,1,0
prashantgupta24__activity-tracker,trivy,30,0,8,18,12,0,22,8,0,30,0,8,18,12,0,22,8,0,4,3,0,5,0,0
prashantgupta24__activity-tracker,cdxgen,18,0,20,18,0,0,18,0,4,18,0,20,18,0,0,18,0,4,0,0,0,0,0,0
prashantgupta24__activity-tracker,cyclonedx-gomod,25,0,13,18,7,0,18,7,4,25,0,13,18,7,0,18,7,4,0,3,0,4,0,0
pilosa__go-pilosa,syft,54,0,113,5,49,0,5,49,0,54,0,113,5,49,0,5,49,0,0,0,1,5,43,0
pilosa__go-pilosa,trivy,167,3,0,5,165,0,5,165,0,165,5,2,5,165,0,5,165,0,0,0,1,5,159,0
pilosa__go-pilosa,cdxgen,5,0,162,5,0,0,5,0,0,5,0,162,5,0,0,5,0,0,0,0,0,0,0,0
pilosa__go-pilosa,cyclonedx-gomod,5,0,162,5,0,0,5,0,0,5,0,162,5,0,0,5,0,0,0,0,0,0,0,0
kazhuravlev__database-gateway,syft,113,0,122,83,30,0,83,30,0,113,0,122,83,30,0,83,30,0,0,0,0,4,26,0
kazhuravlev__database-gateway,trivy,87,0,148,83,4,0,83,4,0,87,0,148,83,4,0,83,4,0,0,0,0,4,0,0
kazhuravlev__database-gateway,cdxgen,83,0,152,83,0,0,83,0,0,83,0,152,83,0,0,83,0,0,0,0,0,0,0,0
kazhuravlev__database-gateway,cyclonedx-gomod,84,0,151,80,4,3,80,4,3,84,0,151,80,4,3,80,4,3,0,0,0,4,0,0
peak__s5cmd,syft,47,0,13,29,18,0,30,17,0,47,0,13,29,18,0,30,17,0,1,0,2,8,7,0
peak__s5cmd,trivy,40,0,20,29,11,0,30,10,0,40,0,20,29,11,0,30,10,0,1,0,2,8,0,0
peak__s5cmd,cdxgen,40,0,20,29,11,0,30,10,0,40,0,20,29,11,0,30,10,0,1,0,2,8,0,0
peak__s5cmd,cyclonedx-gomod,35,0,25,28,7,1,28,7,2,35,0,25,28,7,1,28,7,2,0,0,2,5,0,0
pressly__goose,syft,144,27,64,75,96,0,75,96,0,131,52,77,75,108,0,75,108,0,0,4,0,1,45,46
pressly__goose,trivy,104,25,104,75,54,0,75,54,0,92,47,116,75,64,0,75,64,0,0,4,0,1,8,41
pressly__goose,cdxgen,97,24,111,75,46,0,75,46,0,85,46,123,75,56,0,75,56,0,0,0,0,0,8,38
pressly__goose,cyclonedx-gomod,80,0,128,75,5,0,75,5,0,80,0,128,75,5,0,75,5,0,0,4,0,1,0,0
pixie-labs__pixie,syft,325,9,322,261,73,0,263,71,0,308,41,339,249,100,12,251,98,12,2,3,2,21,33,12
pixie-labs__pixie,trivy,288,1,359,260,29,1,262,27,1,276,13,371,249,40,12,251,38,12,2,3,2,21,1,0
pixie-labs__pixie,cdxgen,261,0,386,261,0,0,261,0,2,261,0,386,261,0,0,261,0,2,0,0,0,0,0,0
pixie-labs__pixie,cyclonedx-gomod,279,1,368,259,21,2,259,21,4,267,13,380,248,32,13,248,32,15,0,3,2,15,1,0
go-kit__kit,syft,113,0,116,78,35,0,83,30,0,113,0,116,78,35,0,83,30,0,5,0,0,1,29,0
go-kit__kit,trivy,84,0,145,78,6,0,83,1,0,84,0,145,78,6,0,83,1,0,5,0,0,1,0,0
go-kit__kit,cdxgen,78,0,151,78,0,0,78,0,5,78,0,151,78,0,0,78,0,5,0,0,0,0,0,0
go-kit__kit,cyclonedx-gomod,78,0,151,77,1,1,77,1,6,78,0,151,77,1,1,77,1,6,0,0,0,1,0,0
bobg__htree,syft,5,0,5,2,3,0,4,1,0,5,0,5,2,3,0,4,1,0,2,0,0,0,1,0
bobg__htree,trivy,5,0,5,2,3,0,4,1,0,5,0,5,2,3,0,4,1,0,2,0,0,0,1,0
bobg__htree,cdxgen,2,0,8,2,0,0,2,0,2,2,0,8,2,0,0,2,0,2,0,0,0,0,0,0
bobg__htree,cyclonedx-gomod,2,0,8,2,0,0,2,0,2,2,0,8,2,0,0,2,0,2,0,0,0,0,0,0
mdempsky__unconvert,syft,5,0,4,4,1,0,4,1,0,5,0,4,4,1,0,4,1,0,0,0,0,0,1,0
mdempsky__unconvert,trivy,4,0,5,4,0,0,4,0,0,4,0,5,4,0,0,4,0,0,0,0,0,0,0,0
mdempsky__unconvert,cdxgen,4,0,5,4,0,0,4,0,0,4,0,5,4,0,0,4,0,0,0,0,0,0,0,0
mdempsky__unconvert,cyclonedx-gomod,4,0,5,4,0,0,4,0,0,4,0,5,4,0,0,4,0,0,0,0,0,0,0,0
openziti__ziti,syft,250,29,296,180,99,0,182,97,0,248,33,298,179,102,1,181,100,1,2,5,1,11,37,43
openziti__ziti,trivy,216,28,330,180,64,0,182,62,0,214,32,332,179,67,1,181,65,1,2,5,1,11,3,42
openziti__ziti,cdxgen,197,24,349,180,41,0,180,41,2,196,27,350,180,43,0,180,43,2,0,0,0,0,3,38
openziti__ziti,cyclonedx-gomod,189,0,357,178,11,2,178,11,4,188,1,358,177,12,3,177,12,5,0,5,0,6,0,0
cyucelen__walker,syft,24,0,21,3,21,0,20,4,0,24,0,21,3,21,0,20,4,0,17,0,0,0,4,0
cyucelen__walker,trivy,20,0,25,3,17,0,20,0,0,20,0,25,3,17,0,20,0,0,17,0,0,0,0,0
cyucelen__walker,cdxgen,3,0,42,3,0,0,3,0,17,3,0,42,3,0,0,3,0,17,0,0,0,0,0,0
cyucelen__walker,cyclonedx-gomod,3,0,42,3,0,0,3,0,17,3,0,42,3,0,0,3,0,17,0,0,0,0,0,0
ip2location__ip2location-io-go,syft,2,0,4,2,0,0,2,0,0,2,0,4,2,0,0,2,0,0,0,0,0,0,0,0
ip2location__ip2location-io-go,trivy,2,0,4,2,0,0,2,0,0,2,0,4,2,0,0,2,0,0,0,0,0,0,0,0
ip2location__ip2location-io-go,cdxgen,2,0,4,2,0,0,2,0,0,2,0,4,2,0,0,2,0,0,0,0,0,0,0,0
ip2location__ip2location-io-go,cyclonedx-gomod,2,0,4,2,0,0,2,0,0,2,0,4,2,0,0,2,0,0,0,0,0,0,0,0
scaleway__scaleway-cli,syft,256,0,396,194,62,0,194,62,0,256,0,396,194,62,0,194,62,0,0,6,0,12,44,0
scaleway__scaleway-cli,trivy,212,0,440,194,18,0,194,18,0,212,0,440,194,18,0,194,18,0,0,6,0,12,0,0
scaleway__scaleway-cli,cdxgen,194,0,458,194,0,0,194,0,0,194,0,458,194,0,0,194,0,0,0,0,0,0,0,0
scaleway__scaleway-cli,cyclonedx-gomod,212,0,440,194,18,0,194,18,0,212,0,440,194,18,0,194,18,0,0,6,0,12,0,0
edwingeng__hotswap,syft,24,0,148,16,8,0,16,8,0,24,0,148,16,8,0,16,8,0,0,1,0,0,7,0
edwingeng__hotswap,trivy,17,0,155,16,1,0,16,1,0,17,0,155,16,1,0,16,1,0,0,1,0,0,0,0
edwingeng__hotswap,cdxgen,16,0,156,16,0,0,16,0,0,16,0,156,16,0,0,16,0,0,0,0,0,0,0,0
edwingeng__hotswap,cyclonedx-gomod,17,0,155,16,1,0,16,1,0,17,0,155,16,1,0,16,1,0,0,1,0,0,0,0
sosedoff__pgweb,syft,66,0,20,35,31,0,39,27,0,66,0,20,35,31,0,39,27,0,4,0,0,19,8,0
sosedoff__pgweb,trivy,58,0,28,35,23,0,39,19,0,58,0,28,35,23,0,39,19,0,4,0,0,19,0,0
sosedoff__pgweb,cdxgen,35,0,51,35,0,0,35,0,4,35,0,51,35,0,0,35,0,4,0,0,0,0,0,0
sosedoff__pgweb,cyclonedx-gomod,46,0,40,35,11,0,35,11,4,46,0,40,35,11,0,35,11,4,0,0,0,11,0,0
temporalio__sdk-go,syft,48,160,22,24,184,0,25,183,0,46,211,24,24,233,0,25,232,0,1,0,0,0,20,163
temporalio__sdk-go,trivy,45,125,25,24,146,0,25,145,0,35,171,35,24,182,0,25,181,0,1,0,0,0,17,128
temporalio__sdk-go,cdxgen,42,100,28,24,118,0,25,117,0,34,138,36,24,148,0,25,147,0,1,0,0,0,14,103
temporalio__sdk-go,cyclonedx-gomod,23,0,47,23,0,1,23,0,2,23,0,47,23,0,1,23,0,2,0,0,0,0,0,0
minio__minio,syft,291,5,308,241,55,0,243,53,0,291,27,308,241,77,0,243,75,0,2,4,0,12,32,5
minio__minio,trivy,260,5,339,241,24,0,243,22,0,259,26,340,241,44,0,243,42,0,2,4,0,12,1,5
minio__minio,cdxgen,241,0,358,241,0,0,241,0,2,241,19,358,241,19,0,241,19,2,0,0,0,0,0,0
minio__minio,cyclonedx-gomod,253,0,346,241,12,0,241,12,2,253,0,346,241,12,0,241,12,2,0,4,0,8,0,0
1set__todotxt,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1set__todotxt,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1set__todotxt,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1set__todotxt,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
arunsupe__semantic-grep,syft,4,4,3,4,4,0,4,4,0,4,5,3,4,5,0,4,5,0,0,0,0,0,0,4
arunsupe__semantic-grep,trivy,4,3,3,4,3,0,4,3,0,4,3,3,4,3,0,4,3,0,0,0,0,0,0,3
arunsupe__semantic-grep,cdxgen,4,1,3,4,1,0,4,1,0,4,1,3,4,1,0,4,1,0,0,0,0,0,0,1
arunsupe__semantic-grep,cyclonedx-gomod,4,0,3,4,0,0,4,0,0,4,0,3,4,0,0,4,0,0,0,0,0,0,0,0
google__starlark-go,syft,7,0,1,4,3,0,5,2,0,7,0,1,4,3,0,5,2,0,1,0,0,0,2,0
google__starlark-go,trivy,7,0,1,4,3,0,5,2,0,7,0,1,4,3,0,5,2,0,1,0,0,0,2,0
google__starlark-go,cdxgen,4,0,4,4,0,0,4,0,1,4,0,4,4,0,0,4,0,1,0,0,0,0,0,0
google__starlark-go,cyclonedx-gomod,4,0,4,4,0,0,4,0,1,4,0,4,4,0,0,4,0,1,0,0,0,0,0,0
unit-io__unitdb,syft,14,0,37,13,1,0,13,1,0,14,0,37,13,1,0,13,1,0,0,0,0,0,1,0
unit-io__unitdb,trivy,51,0,0,13,38,0,13,38,0,51,0,0,13,38,0,13,38,0,0,0,0,0,38,0
unit-io__unitdb,cdxgen,13,0,38,13,0,0,13,0,0,13,0,38,13,0,0,13,0,0,0,0,0,0,0,0
unit-io__unitdb,cyclonedx-gomod,13,0,38,13,0,0,13,0,0,13,0,38,13,0,0,13,0,0,0,0,0,0,0,0
leekchan__accounting,syft,4,0,0,3,1,0,3,1,0,4,0,0,3,1,0,3,1,0,0,0,0,1,0,0
leekchan__accounting,trivy,4,0,0,3,1,0,3,1,0,4,0,0,3,1,0,3,1,0,0,0,0,1,0,0
leekchan__accounting,cdxgen,3,0,1,3,0,0,3,0,0,3,0,1,3,0,0,3,0,0,0,0,0,0,0,0
leekchan__accounting,cyclonedx-gomod,3,0,1,3,0,0,3,0,0,3,0,1,3,0,0,3,0,0,0,0,0,0,0,0
embano1__memlog,syft,4,0,3,1,3,0,4,0,0,4,0,3,1,3,0,4,0,0,3,0,0,0,0,0
embano1__memlog,trivy,4,0,3,1,3,0,4,0,0,4,0,3,1,3,0,4,0,0,3,0,0,0,0,0
embano1__memlog,cdxgen,1,0,6,1,0,0,1,0,3,1,0,6,1,0,0,1,0,3,0,0,0,0,0,0
embano1__memlog,cyclonedx-gomod,1,0,6,1,0,0,1,0,3,1,0,6,1,0,0,1,0,3,0,0,0,0,0,0
rookie-ninja__rk-grpc,syft,90,1,341,61,30,0,65,26,0,90,1,341,61,30,0,65,26,0,4,0,0,4,21,1
rookie-ninja__rk-grpc,trivy,69,1,362,61,9,0,65,5,0,69,1,362,61,9,0,65,5,0,4,0,0,4,0,1
rookie-ninja__rk-grpc,cdxgen,61,0,370,61,0,0,61,0,4,61,0,370,61,0,0,61,0,4,0,0,0,0,0,0
rookie-ninja__rk-grpc,cyclonedx-gomod,64,0,367,60,4,1,60,4,5,64,0,367,60,4,1,60,4,5,0,0,0,4,0,0
vardius__gorouter,syft,4,0,5,4,0,0,4,0,0,4,0,5,4,0,0,4,0,0,0,0,0,0,0,0
vardius__gorouter,trivy,4,0,5,4,0,0,4,0,0,4,0,5,4,0,0,4,0,0,0,0,0,0,0,0
vardius__gorouter,cdxgen,4,0,5,4,0,0,4,0,0,4,0,5,4,0,0,4,0,0,0,0,0,0,0,0
vardius__gorouter,cyclonedx-gomod,4,0,5,4,0,0,4,0,0,4,0,5,4,0,0,4,0,0,0,0,0,0,0,0
VictoriaMetrics__VictoriaMetrics,syft,278,1,287,170,109,0,170,109,0,278,1,287,170,109,0,170,109,0,0,0,0,1,107,1
VictoriaMetrics__VictoriaMetrics,trivy,171,1,394,170,2,0,170,2,0,171,1,394,170,2,0,170,2,0,0,0,0,1,0,1
VictoriaMetrics__VictoriaMetrics,cdxgen,171,0,394,170,1,0,170,1,0,171,0,394,170,1,0,170,1,0,0,0,0,1,0,0
VictoriaMetrics__VictoriaMetrics,cyclonedx-gomod,171,0,394,170,1,0,170,1,0,171,0,394,170,1,0,170,1,0,0,0,0,1,0,0
nikolaydubina__calendarheatmap,syft,2,0,11,2,0,0,2,0,0,2,0,11,2,0,0,2,0,0,0,0,0,0,0,0
nikolaydubina__calendarheatmap,trivy,13,0,0,2,11,0,2,11,0,13,0,0,2,11,0,2,11,0,0,0,0,0,11,0
nikolaydubina__calendarheatmap,cdxgen,1,0,12,1,0,1,1,0,1,1,0,12,1,0,1,1,0,1,0,0,0,0,0,0
nikolaydubina__calendarheatmap,cyclonedx-gomod,2,0,11,2,0,0,2,0,0,2,0,11,2,0,0,2,0,0,0,0,0,0,0,0
go-sigma__sigma,syft,647,0,636,486,161,0,491,156,0,647,0,636,486,161,0,491,156,0,5,7,0,28,121,0
go-sigma__sigma,trivy,526,0,757,486,40,0,491,35,0,526,0,757,486,40,0,491,35,0,5,7,0,28,0,0
go-sigma__sigma,cdxgen,486,0,797,486,0,0,486,0,5,486,0,797,486,0,0,486,0,5,0,0,0,0,0,0
go-sigma__sigma,cyclonedx-gomod,515,0,768,484,31,2,484,31,7,515,0,768,484,31,2,484,31,7,0,7,0,24,0,0
Kachit__gorm-seeder,syft,29,0,38,3,26,0,19,10,0,29,0,38,3,26,0,19,10,0,16,0,0,0,10,0
Kachit__gorm-seeder,trivy,67,0,0,3,64,0,19,48,0,67,0,0,3,64,0,19,48,0,16,0,0,0,48,0
Kachit__gorm-seeder,cdxgen,3,0,64,3,0,0,3,0,16,3,0,64,3,0,0,3,0,16,0,0,0,0,0,0
Kachit__gorm-seeder,cyclonedx-gomod,3,0,64,3,0,0,3,0,16,3,0,64,3,0,0,3,0,16,0,0,0,0,0,0
mehdipourfar__webp-server,syft,9,0,6,7,2,0,8,1,0,9,0,6,7,2,0,8,1,0,1,0,0,0,1,0
mehdipourfar__webp-server,trivy,15,0,0,7,8,0,8,7,0,15,0,0,7,8,0,8,7,0,1,0,0,0,7,0
mehdipourfar__webp-server,cdxgen,7,0,8,7,0,0,7,0,1,7,0,8,7,0,0,7,0,1,0,0,0,0,0,0
mehdipourfar__webp-server,cyclonedx-gomod,7,0,8,7,0,0,7,0,1,7,0,8,7,0,0,7,0,1,0,0,0,0,0,0
ITcathyh__conexec,syft,2,0,0,1,1,0,2,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0
